filename,label,manipulation_type,original_text_content
manip_00240.jpg,manipulated,metrics_change,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00408.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00438.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00068.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00397.jpg,manipulated,metrics_change,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00226.jpg,authentic,none,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
auth_00230.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00337.jpg,manipulated,jpeg_compression,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00218.jpg,manipulated,text_swap,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00388.jpg,manipulated,copy_paste,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
auth_00123.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00473.jpg,manipulated,icon_insertion,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
auth_00393.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00081.jpg,manipulated,copy_paste,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00340.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
auth_00301.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00449.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00298.jpg,manipulated,jpeg_compression,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00361.jpg,manipulated,icon_insertion,Começam hoje as inscrições para o concurso público com 500 vagas.
auth_00341.jpg,authentic,none,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00008.jpg,manipulated,icon_insertion,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
auth_00447.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00182.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00200.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00337.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00490.jpg,manipulated,metrics_change,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00262.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00437.jpg,manipulated,icon_insertion,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00187.jpg,manipulated,jpeg_compression,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
auth_00476.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00472.jpg,manipulated,icon_insertion,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00197.jpg,authentic,none,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00243.jpg,manipulated,icon_insertion,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00205.jpg,manipulated,visual_quality,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00434.jpg,manipulated,metrics_change,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00233.jpg,manipulated,metrics_change,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00087.jpg,manipulated,metrics_change,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00378.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
manip_00168.jpg,manipulated,metrics_change,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00266.jpg,manipulated,visual_quality,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
auth_00208.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00374.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
manip_00453.jpg,manipulated,copy_paste,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00079.jpg,authentic,none,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
manip_00039.jpg,manipulated,icon_insertion,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00357.jpg,manipulated,copy_paste,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00467.jpg,manipulated,visual_quality,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00202.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00454.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00238.jpg,manipulated,text_swap,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00380.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00171.jpg,manipulated,jpeg_compression,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00126.jpg,manipulated,copy_paste,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00045.jpg,manipulated,jpeg_compression,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00184.jpg,manipulated,copy_paste,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00035.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00116.jpg,manipulated,copy_paste,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
auth_00305.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
manip_00041.jpg,manipulated,metrics_change,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00407.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00081.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00469.jpg,authentic,none,A campanha de vacinação contra a gripe começa na próxima segunda-feira em todo o país.
manip_00465.jpg,manipulated,jpeg_compression,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00108.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00174.jpg,manipulated,visual_quality,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00070.jpg,manipulated,text_swap,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00105.jpg,manipulated,metrics_change,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00446.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
manip_00109.jpg,manipulated,metrics_change,A campanha de vacinação contra a gripe começa na próxima segunda-feira em todo o país.
manip_00026.jpg,manipulated,metrics_change,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00106.jpg,manipulated,text_swap,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00461.jpg,manipulated,text_swap,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00260.jpg,manipulated,copy_paste,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00404.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00037.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00483.jpg,manipulated,copy_paste,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00345.jpg,manipulated,copy_paste,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00127.jpg,manipulated,visual_quality,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00422.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00067.jpg,authentic,none,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00262.jpg,manipulated,icon_insertion,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00005.jpg,manipulated,visual_quality,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00166.jpg,manipulated,text_swap,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00084.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00246.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00019.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00036.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00060.jpg,manipulated,metrics_change,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00326.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00127.jpg,authentic,none,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00046.jpg,manipulated,visual_quality,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
auth_00175.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00305.jpg,manipulated,metrics_change,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00432.jpg,manipulated,jpeg_compression,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00157.jpg,manipulated,icon_insertion,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00170.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00193.jpg,manipulated,icon_insertion,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00459.jpg,manipulated,jpeg_compression,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00090.jpg,authentic,none,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00446.jpg,manipulated,text_swap,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00152.jpg,authentic,none,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
auth_00388.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00239.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00387.jpg,manipulated,jpeg_compression,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00350.jpg,manipulated,jpeg_compression,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00461.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00154.jpg,manipulated,copy_paste,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00152.jpg,manipulated,visual_quality,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00125.jpg,manipulated,jpeg_compression,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00401.jpg,manipulated,metrics_change,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00131.jpg,manipulated,metrics_change,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00344.jpg,manipulated,jpeg_compression,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00367.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00316.jpg,manipulated,icon_insertion,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00260.jpg,authentic,none,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00421.jpg,manipulated,icon_insertion,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00154.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00328.jpg,manipulated,icon_insertion,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00016.jpg,manipulated,metrics_change,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00221.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00381.jpg,manipulated,text_swap,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00465.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00289.jpg,manipulated,copy_paste,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00291.jpg,manipulated,jpeg_compression,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00311.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00349.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00148.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00308.jpg,manipulated,copy_paste,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00076.jpg,manipulated,text_swap,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00287.jpg,manipulated,text_swap,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00185.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
auth_00249.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00298.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00194.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00256.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00433.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
manip_00056.jpg,manipulated,copy_paste,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
auth_00229.jpg,authentic,none,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00414.jpg,manipulated,copy_paste,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00031.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00004.jpg,manipulated,visual_quality,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
manip_00147.jpg,manipulated,metrics_change,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00489.jpg,manipulated,text_swap,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
manip_00269.jpg,manipulated,metrics_change,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00057.jpg,manipulated,icon_insertion,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00494.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00399.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00126.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00086.jpg,manipulated,visual_quality,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00133.jpg,manipulated,metrics_change,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00442.jpg,manipulated,jpeg_compression,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
auth_00277.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00244.jpg,manipulated,metrics_change,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00173.jpg,manipulated,icon_insertion,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00047.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00398.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00480.jpg,manipulated,copy_paste,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00334.jpg,manipulated,visual_quality,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00031.jpg,manipulated,jpeg_compression,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00222.jpg,manipulated,text_swap,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
auth_00333.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00167.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00428.jpg,manipulated,copy_paste,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00224.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00040.jpg,manipulated,metrics_change,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00394.jpg,manipulated,icon_insertion,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00183.jpg,manipulated,jpeg_compression,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00116.jpg,authentic,none,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
auth_00137.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00389.jpg,manipulated,icon_insertion,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
manip_00197.jpg,manipulated,text_swap,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
manip_00073.jpg,manipulated,jpeg_compression,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00244.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
auth_00089.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00251.jpg,manipulated,jpeg_compression,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00365.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00102.jpg,manipulated,text_swap,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00029.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00024.jpg,manipulated,text_swap,Lançamento do novo satélite vai melhorar a previsão do tempo no Nordeste.
manip_00084.jpg,manipulated,metrics_change,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00442.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00261.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00129.jpg,manipulated,jpeg_compression,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00223.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
manip_00405.jpg,manipulated,jpeg_compression,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00027.jpg,manipulated,metrics_change,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00390.jpg,authentic,none,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
auth_00258.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00400.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00455.jpg,manipulated,jpeg_compression,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00120.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00448.jpg,manipulated,jpeg_compression,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00483.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00077.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
auth_00176.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00168.jpg,authentic,none,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
manip_00403.jpg,manipulated,visual_quality,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00306.jpg,manipulated,jpeg_compression,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00489.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00216.jpg,authentic,none,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00314.jpg,manipulated,text_swap,Brasil vence a Argentina por 3x0 e garante vaga na final do campeonato. ⚽
manip_00128.jpg,manipulated,jpeg_compression,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00044.jpg,manipulated,visual_quality,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
auth_00097.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00219.jpg,manipulated,text_swap,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00108.jpg,manipulated,visual_quality,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
auth_00353.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
manip_00211.jpg,manipulated,metrics_change,Começam hoje as inscrições para o concurso público com 500 vagas.
auth_00289.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00080.jpg,manipulated,icon_insertion,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00497.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00349.jpg,manipulated,visual_quality,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00101.jpg,manipulated,icon_insertion,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00292.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00208.jpg,manipulated,jpeg_compression,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00364.jpg,manipulated,copy_paste,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00304.jpg,authentic,none,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00286.jpg,manipulated,text_swap,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00277.jpg,manipulated,metrics_change,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
auth_00045.jpg,authentic,none,A campanha de vacinação contra a gripe começa na próxima segunda-feira em todo o país.
manip_00304.jpg,manipulated,copy_paste,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00495.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00173.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00201.jpg,manipulated,jpeg_compression,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
auth_00384.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00118.jpg,manipulated,metrics_change,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
manip_00300.jpg,manipulated,text_swap,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
auth_00051.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
manip_00048.jpg,manipulated,visual_quality,Começam hoje as inscrições para o concurso público com 500 vagas.
auth_00266.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00283.jpg,authentic,none,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
manip_00002.jpg,manipulated,icon_insertion,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00396.jpg,authentic,none,Trânsito intenso na Avenida Paulista devido a obras de manutenção no asfalto.
manip_00332.jpg,manipulated,text_swap,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
auth_00075.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00331.jpg,authentic,none,Festival de cinema premia diretor brasileiro com o Leão de Ouro. 🎬
manip_00399.jpg,manipulated,copy_paste,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
manip_00231.jpg,manipulated,visual_quality,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
auth_00016.jpg,authentic,none,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
auth_00155.jpg,authentic,none,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
manip_00297.jpg,manipulated,text_swap,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00360.jpg,authentic,none,Começam hoje as inscrições para o concurso público com 500 vagas.
auth_00395.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00103.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00467.jpg,authentic,none,Começam hoje as inscrições para o concurso público com 500 vagas.
auth_00213.jpg,authentic,none,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
auth_00302.jpg,authentic,none,Estudo da USP mostra que prática regular de exercícios reduz riscos cardíacos em 30%.
auth_00338.jpg,authentic,none,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
auth_00478.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00464.jpg,authentic,none,Ministério da Saúde reforça importância de manter carteira de vacinação atualizada.
auth_00203.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00204.jpg,authentic,none,Governo anuncia redução de 5% no imposto para empresas de tecnologia verde.
auth_00218.jpg,authentic,none,Cientistas descobrem nova espécie de orquídea na Mata Atlântica.
auth_00125.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
auth_00061.jpg,authentic,none,"Dólar opera em baixa nesta terça-feira, cotado a R$ 4,95."
manip_00047.jpg,manipulated,icon_insertion,Começam hoje as inscrições para o concurso público com 500 vagas.
manip_00006.jpg,manipulated,text_swap,O consumo de energia elétrica aumentou 4% em relação ao mesmo período do ano passado.
auth_00131.jpg,authentic,none,"A taxa de desemprego caiu para 8,5% no último trimestre, segundo dados do IBGE."
auth_00364.jpg,authentic,none,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
auth_00416.jpg,authentic,none,"Bolsa de Valores fecha em alta de 1,2% puxada pelo setor de commodities."
manip_00155.jpg,manipulated,metrics_change,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00172.jpg,manipulated,copy_paste,Pesquisa aponta crescimento do comércio eletrônico no primeiro semestre.
auth_00117.jpg,authentic,none,O novo relatório do IPCC alerta para o aumento da temperatura global nos próximos anos. #Clima
manip_00463.jpg,manipulated,copy_paste,Nova atualização do sistema bancário permitirá transferências instantâneas internacionais.
manip_00227.jpg,manipulated,icon_insertion,Prefeitura inaugura 5 novas creches na zona leste da cidade hoje.
manip_00392.jpg,manipulated,visual_quality,Museu de Arte Moderna abre exposição gratuita sobre o Modernismo no Brasil.
manip_00072.jpg,manipulated,copy_paste,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
auth_00082.jpg,authentic,none,Receita Federal libera a consulta ao terceiro lote de restituição do Imposto de Renda.
